run_id,family,task_id,pattern,agent_count,topology,artefact_policy,replication,status,success,tests_passed,tests_failed,tests_errors,wall_time_s,error,run_dir,updated_at
family-2-summarise_transactions-clean-a4-peer-mandatory-r07,family-2,summarise_transactions,clean,4,peer,mandatory,7,ok,True,25,0,0,232.338,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-peer-mandatory-r07,2026-06-01T20:53:00.627635+00:00
family-2-summarise_transactions-clean-a4-peer-mandatory-r08,family-2,summarise_transactions,clean,4,peer,mandatory,8,ok,True,25,0,0,155.811,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-peer-mandatory-r08,2026-06-01T20:55:36.871630+00:00
family-2-summarise_transactions-clean-a4-peer-mandatory-r09,family-2,summarise_transactions,clean,4,peer,mandatory,9,ok,True,25,0,0,158.782,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-peer-mandatory-r09,2026-06-01T20:58:16.091094+00:00
family-2-summarise_transactions-clean-a4-peer-mandatory-r10,family-2,summarise_transactions,clean,4,peer,mandatory,10,ok,True,25,0,0,167.848,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-peer-mandatory-r10,2026-06-01T21:01:05.467027+00:00
family-2-summarise_transactions-clean-a4-solo-allowed-r01,family-2,summarise_transactions,clean,4,solo,allowed,1,ok,True,25,0,0,142.018,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-allowed-r01,2026-05-30T23:17:45.291021+00:00
family-2-summarise_transactions-clean-a4-solo-allowed-r02,family-2,summarise_transactions,clean,4,solo,allowed,2,ok,True,25,0,0,137.577,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-allowed-r02,2026-05-30T23:20:03.255715+00:00
family-2-summarise_transactions-clean-a4-solo-allowed-r03,family-2,summarise_transactions,clean,4,solo,allowed,3,ok,True,25,0,0,131.367,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-allowed-r03,2026-05-30T23:22:15.004971+00:00
family-2-summarise_transactions-clean-a4-solo-allowed-r04,family-2,summarise_transactions,clean,4,solo,allowed,4,ok,True,25,0,0,150.663,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-allowed-r04,2026-05-30T23:24:46.037650+00:00
family-2-summarise_transactions-clean-a4-solo-allowed-r05,family-2,summarise_transactions,clean,4,solo,allowed,5,ok,True,25,0,0,175.417,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-allowed-r05,2026-05-30T23:27:41.830897+00:00
family-2-summarise_transactions-clean-a4-solo-allowed-r06,family-2,summarise_transactions,clean,4,solo,allowed,6,ok,True,25,0,0,149.682,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-allowed-r06,2026-05-30T23:30:11.892960+00:00
family-2-summarise_transactions-clean-a4-solo-allowed-r07,family-2,summarise_transactions,clean,4,solo,allowed,7,ok,True,25,0,0,124.081,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-allowed-r07,2026-05-30T23:32:16.364799+00:00
family-2-summarise_transactions-clean-a4-solo-allowed-r08,family-2,summarise_transactions,clean,4,solo,allowed,8,ok,True,25,0,0,139.582,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-allowed-r08,2026-05-30T23:34:36.342716+00:00
family-2-summarise_transactions-clean-a4-solo-allowed-r09,family-2,summarise_transactions,clean,4,solo,allowed,9,ok,True,25,0,0,179.404,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-allowed-r09,2026-05-30T23:37:36.122092+00:00
family-2-summarise_transactions-clean-a4-solo-allowed-r10,family-2,summarise_transactions,clean,4,solo,allowed,10,ok,True,25,0,0,236.888,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-allowed-r10,2026-05-30T23:41:33.476879+00:00
family-2-summarise_transactions-clean-a4-solo-forbidden-r01,family-2,summarise_transactions,clean,4,solo,forbidden,1,ok,True,25,0,0,169.854,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-forbidden-r01,2026-05-30T21:50:42.758717+00:00
family-2-summarise_transactions-clean-a4-solo-forbidden-r02,family-2,summarise_transactions,clean,4,solo,forbidden,2,ok,True,25,0,0,166.503,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-forbidden-r02,2026-05-30T21:53:29.661271+00:00
family-2-summarise_transactions-clean-a4-solo-forbidden-r03,family-2,summarise_transactions,clean,4,solo,forbidden,3,ok,True,25,0,0,200.02,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-forbidden-r03,2026-05-30T21:56:50.077954+00:00
family-2-summarise_transactions-clean-a4-solo-forbidden-r04,family-2,summarise_transactions,clean,4,solo,forbidden,4,ok,True,25,0,0,256.237,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-forbidden-r04,2026-05-30T22:01:06.723312+00:00
family-2-summarise_transactions-clean-a4-solo-forbidden-r05,family-2,summarise_transactions,clean,4,solo,forbidden,5,ok,True,25,0,0,207.262,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-forbidden-r05,2026-05-30T22:04:34.419106+00:00
family-2-summarise_transactions-clean-a4-solo-forbidden-r06,family-2,summarise_transactions,clean,4,solo,forbidden,6,ok,True,25,0,0,143.96,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-forbidden-r06,2026-05-30T22:06:58.802220+00:00
family-2-summarise_transactions-clean-a4-solo-forbidden-r07,family-2,summarise_transactions,clean,4,solo,forbidden,7,ok,True,25,0,0,165.632,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-forbidden-r07,2026-05-30T22:09:44.890467+00:00
family-2-summarise_transactions-clean-a4-solo-forbidden-r08,family-2,summarise_transactions,clean,4,solo,forbidden,8,ok,False,15,10,0,217.053,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-forbidden-r08,2026-05-30T22:13:22.361671+00:00
family-2-summarise_transactions-clean-a4-solo-forbidden-r09,family-2,summarise_transactions,clean,4,solo,forbidden,9,ok,True,25,0,0,121.837,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-forbidden-r09,2026-05-30T22:15:24.617321+00:00
family-2-summarise_transactions-clean-a4-solo-forbidden-r10,family-2,summarise_transactions,clean,4,solo,forbidden,10,ok,True,25,0,0,186.839,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-forbidden-r10,2026-05-30T22:18:31.867293+00:00
family-2-summarise_transactions-clean-a4-solo-mandatory-r01,family-2,summarise_transactions,clean,4,solo,mandatory,1,ok,True,25,0,0,140.756,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-mandatory-r01,2026-05-31T19:20:44.618494+00:00
family-2-summarise_transactions-clean-a4-solo-mandatory-r02,family-2,summarise_transactions,clean,4,solo,mandatory,2,ok,True,25,0,0,160.62,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-mandatory-r02,2026-05-31T19:23:25.675567+00:00
family-2-summarise_transactions-clean-a4-solo-mandatory-r03,family-2,summarise_transactions,clean,4,solo,mandatory,3,ok,True,25,0,0,181.171,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-mandatory-r03,2026-05-31T19:26:27.235492+00:00
family-2-summarise_transactions-clean-a4-solo-mandatory-r04,family-2,summarise_transactions,clean,4,solo,mandatory,4,ok,True,25,0,0,144.486,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-mandatory-r04,2026-05-31T19:28:52.112403+00:00
family-2-summarise_transactions-clean-a4-solo-mandatory-r05,family-2,summarise_transactions,clean,4,solo,mandatory,5,ok,True,25,0,0,211.041,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-mandatory-r05,2026-05-31T19:32:23.558431+00:00
family-2-summarise_transactions-clean-a4-solo-mandatory-r06,family-2,summarise_transactions,clean,4,solo,mandatory,6,ok,True,25,0,0,139.75,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-mandatory-r06,2026-05-31T19:34:43.682098+00:00
family-2-summarise_transactions-clean-a4-solo-mandatory-r07,family-2,summarise_transactions,clean,4,solo,mandatory,7,ok,True,25,0,0,154.339,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-mandatory-r07,2026-05-31T19:37:18.435603+00:00
family-2-summarise_transactions-clean-a4-solo-mandatory-r08,family-2,summarise_transactions,clean,4,solo,mandatory,8,ok,True,25,0,0,151.54,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-mandatory-r08,2026-05-31T19:39:50.393825+00:00
family-2-summarise_transactions-clean-a4-solo-mandatory-r09,family-2,summarise_transactions,clean,4,solo,mandatory,9,ok,True,25,0,0,185.69,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-mandatory-r09,2026-05-31T19:42:56.471837+00:00
family-2-summarise_transactions-clean-a4-solo-mandatory-r10,family-2,summarise_transactions,clean,4,solo,mandatory,10,ok,True,25,0,0,204.534,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a4-solo-mandatory-r10,2026-05-31T19:46:22.079707+00:00
family-2-summarise_transactions-clean-a8-orchestrator-allowed-r01,family-2,summarise_transactions,clean,8,orchestrator,allowed,1,ok,True,25,0,0,218.775,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-allowed-r01,2026-06-06T16:15:45.426498+00:00
family-2-summarise_transactions-clean-a8-orchestrator-allowed-r02,family-2,summarise_transactions,clean,8,orchestrator,allowed,2,ok,True,25,0,0,308.708,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-allowed-r02,2026-06-06T16:20:54.564440+00:00
family-2-summarise_transactions-clean-a8-orchestrator-allowed-r03,family-2,summarise_transactions,clean,8,orchestrator,allowed,3,ok,True,25,0,0,195.62,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-allowed-r03,2026-06-06T16:24:10.708996+00:00
family-2-summarise_transactions-clean-a8-orchestrator-allowed-r04,family-2,summarise_transactions,clean,8,orchestrator,allowed,4,ok,True,25,0,0,269.539,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-allowed-r04,2026-06-07T12:34:36.787204+00:00
family-2-summarise_transactions-clean-a8-orchestrator-allowed-r05,family-2,summarise_transactions,clean,8,orchestrator,allowed,5,ok,True,25,0,0,251.228,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-allowed-r05,2026-06-07T12:38:48.594594+00:00
family-2-summarise_transactions-clean-a8-orchestrator-allowed-r06,family-2,summarise_transactions,clean,8,orchestrator,allowed,6,ok,True,25,0,0,191.196,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-allowed-r06,2026-06-07T12:42:00.216316+00:00
family-2-summarise_transactions-clean-a8-orchestrator-allowed-r07,family-2,summarise_transactions,clean,8,orchestrator,allowed,7,ok,True,25,0,0,178.357,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-allowed-r07,2026-06-07T12:44:59.031557+00:00
family-2-summarise_transactions-clean-a8-orchestrator-allowed-r08,family-2,summarise_transactions,clean,8,orchestrator,allowed,8,ok,True,25,0,0,222.519,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-allowed-r08,2026-06-07T12:48:41.974165+00:00
family-2-summarise_transactions-clean-a8-orchestrator-allowed-r09,family-2,summarise_transactions,clean,8,orchestrator,allowed,9,ok,True,25,0,0,151.504,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-allowed-r09,2026-06-07T12:51:13.919194+00:00
family-2-summarise_transactions-clean-a8-orchestrator-allowed-r10,family-2,summarise_transactions,clean,8,orchestrator,allowed,10,ok,True,25,0,0,212.117,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-allowed-r10,2026-06-07T12:54:46.455874+00:00
family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r01,family-2,summarise_transactions,clean,8,orchestrator,forbidden,1,ok,True,25,0,0,221.104,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r01,2026-06-03T21:12:06.970701+00:00
family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r02,family-2,summarise_transactions,clean,8,orchestrator,forbidden,2,ok,True,25,0,0,245.276,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r02,2026-06-03T21:16:12.701285+00:00
family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r03,family-2,summarise_transactions,clean,8,orchestrator,forbidden,3,ok,True,25,0,0,228.842,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r03,2026-06-03T21:20:02.021337+00:00
family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r04,family-2,summarise_transactions,clean,8,orchestrator,forbidden,4,ok,True,25,0,0,238.218,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r04,2026-06-03T21:24:00.778523+00:00
family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r05,family-2,summarise_transactions,clean,8,orchestrator,forbidden,5,ok,True,25,0,0,233.624,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r05,2026-06-03T21:27:54.877273+00:00
family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r06,family-2,summarise_transactions,clean,8,orchestrator,forbidden,6,ok,True,25,0,0,225.298,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r06,2026-06-03T21:31:40.638519+00:00
family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r07,family-2,summarise_transactions,clean,8,orchestrator,forbidden,7,ok,True,25,0,0,248.693,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r07,2026-06-03T21:35:49.790897+00:00
family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r08,family-2,summarise_transactions,clean,8,orchestrator,forbidden,8,ok,True,25,0,0,172.337,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r08,2026-06-03T21:38:42.672089+00:00
family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r09,family-2,summarise_transactions,clean,8,orchestrator,forbidden,9,ok,True,25,0,0,235.843,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r09,2026-06-03T21:42:38.989783+00:00
family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r10,family-2,summarise_transactions,clean,8,orchestrator,forbidden,10,ok,True,25,0,0,240.211,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-forbidden-r10,2026-06-03T21:46:39.666467+00:00
family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r01,family-2,summarise_transactions,clean,8,orchestrator,mandatory,1,ok,True,25,0,0,229.355,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r01,2026-06-07T16:13:37.273052+00:00
family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r02,family-2,summarise_transactions,clean,8,orchestrator,mandatory,2,ok,True,25,0,0,257.595,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r02,2026-06-07T16:17:55.320487+00:00
family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r03,family-2,summarise_transactions,clean,8,orchestrator,mandatory,3,ok,True,25,0,0,284.716,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r03,2026-06-07T16:22:40.500050+00:00
family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r04,family-2,summarise_transactions,clean,8,orchestrator,mandatory,4,ok,True,25,0,0,460.196,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r04,2026-06-07T16:30:21.143508+00:00
family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r05,family-2,summarise_transactions,clean,8,orchestrator,mandatory,5,ok,True,25,0,0,194.506,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r05,2026-06-07T16:33:36.120338+00:00
family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r06,family-2,summarise_transactions,clean,8,orchestrator,mandatory,6,ok,True,25,0,0,156.089,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r06,2026-06-07T16:36:12.687408+00:00
family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r07,family-2,summarise_transactions,clean,8,orchestrator,mandatory,7,ok,True,25,0,0,197.442,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r07,2026-06-07T16:39:30.599808+00:00
family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r08,family-2,summarise_transactions,clean,8,orchestrator,mandatory,8,ok,True,25,0,0,293.109,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r08,2026-06-07T16:44:24.174490+00:00
family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r09,family-2,summarise_transactions,clean,8,orchestrator,mandatory,9,ok,True,25,0,0,190.662,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r09,2026-06-07T16:47:35.433089+00:00
family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r10,family-2,summarise_transactions,clean,8,orchestrator,mandatory,10,ok,True,25,0,0,255.664,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-orchestrator-mandatory-r10,2026-06-07T16:51:51.626387+00:00
family-2-summarise_transactions-clean-a8-peer-allowed-r01,family-2,summarise_transactions,clean,8,peer,allowed,1,ok,True,25,0,0,200.092,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-allowed-r01,2026-06-07T20:03:03.192772+00:00
family-2-summarise_transactions-clean-a8-peer-allowed-r02,family-2,summarise_transactions,clean,8,peer,allowed,2,ok,True,25,0,0,176.985,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-allowed-r02,2026-06-07T20:06:00.630971+00:00
family-2-summarise_transactions-clean-a8-peer-allowed-r03,family-2,summarise_transactions,clean,8,peer,allowed,3,ok,True,25,0,0,162.888,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-allowed-r03,2026-06-07T20:08:43.972405+00:00
family-2-summarise_transactions-clean-a8-peer-allowed-r04,family-2,summarise_transactions,clean,8,peer,allowed,4,ok,True,25,0,0,178.14,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-allowed-r04,2026-06-07T20:11:42.568303+00:00
family-2-summarise_transactions-clean-a8-peer-allowed-r05,family-2,summarise_transactions,clean,8,peer,allowed,5,ok,True,25,0,0,213.676,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-allowed-r05,2026-06-07T20:15:16.700236+00:00
family-2-summarise_transactions-clean-a8-peer-allowed-r06,family-2,summarise_transactions,clean,8,peer,allowed,6,ok,True,25,0,0,352.855,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-allowed-r06,2026-06-07T20:21:12.381358+00:00
family-2-summarise_transactions-clean-a8-peer-allowed-r07,family-2,summarise_transactions,clean,8,peer,allowed,7,ok,True,25,0,0,172.425,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-allowed-r07,2026-06-07T20:24:05.263937+00:00
family-2-summarise_transactions-clean-a8-peer-allowed-r08,family-2,summarise_transactions,clean,8,peer,allowed,8,ok,True,25,0,0,129.157,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-allowed-r08,2026-06-07T20:26:14.875004+00:00
family-2-summarise_transactions-clean-a8-peer-allowed-r09,family-2,summarise_transactions,clean,8,peer,allowed,9,ok,True,25,0,0,231.446,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-allowed-r09,2026-06-07T20:30:06.745901+00:00
family-2-summarise_transactions-clean-a8-peer-allowed-r10,family-2,summarise_transactions,clean,8,peer,allowed,10,ok,True,25,0,0,204.56,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-allowed-r10,2026-06-07T20:33:31.759236+00:00
family-2-summarise_transactions-clean-a8-peer-forbidden-r01,family-2,summarise_transactions,clean,8,peer,forbidden,1,ok,True,25,0,0,199.513,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-forbidden-r01,2026-06-07T18:12:04.632534+00:00
family-2-summarise_transactions-clean-a8-peer-forbidden-r02,family-2,summarise_transactions,clean,8,peer,forbidden,2,ok,True,25,0,0,170.031,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-forbidden-r02,2026-06-07T18:14:55.108230+00:00
family-2-summarise_transactions-clean-a8-peer-forbidden-r03,family-2,summarise_transactions,clean,8,peer,forbidden,3,ok,True,25,0,0,195.395,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-forbidden-r03,2026-06-07T18:18:10.957133+00:00
family-2-summarise_transactions-clean-a8-peer-forbidden-r04,family-2,summarise_transactions,clean,8,peer,forbidden,4,ok,True,25,0,0,236.095,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-forbidden-r04,2026-06-07T18:22:07.529390+00:00
family-2-summarise_transactions-clean-a8-peer-forbidden-r05,family-2,summarise_transactions,clean,8,peer,forbidden,5,ok,True,25,0,0,227.604,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-forbidden-r05,2026-06-07T18:25:55.582444+00:00
family-2-summarise_transactions-clean-a8-peer-forbidden-r06,family-2,summarise_transactions,clean,8,peer,forbidden,6,ok,True,25,0,0,199.177,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-forbidden-r06,2026-06-07T18:29:15.278181+00:00
family-2-summarise_transactions-clean-a8-peer-forbidden-r07,family-2,summarise_transactions,clean,8,peer,forbidden,7,ok,True,25,0,0,190.315,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-forbidden-r07,2026-06-07T18:32:26.101679+00:00
family-2-summarise_transactions-clean-a8-peer-forbidden-r08,family-2,summarise_transactions,clean,8,peer,forbidden,8,ok,True,25,0,0,215.126,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-forbidden-r08,2026-06-07T18:36:01.749710+00:00
family-2-summarise_transactions-clean-a8-peer-forbidden-r09,family-2,summarise_transactions,clean,8,peer,forbidden,9,ok,True,25,0,0,216.319,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-forbidden-r09,2026-06-07T18:39:38.776033+00:00
family-2-summarise_transactions-clean-a8-peer-forbidden-r10,family-2,summarise_transactions,clean,8,peer,forbidden,10,ok,True,25,0,0,188.451,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-forbidden-r10,2026-06-07T18:42:47.767796+00:00
family-2-summarise_transactions-clean-a8-peer-mandatory-r01,family-2,summarise_transactions,clean,8,peer,mandatory,1,ok,True,25,0,0,224.794,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-mandatory-r01,2026-06-09T08:18:42.562175+00:00
family-2-summarise_transactions-clean-a8-peer-mandatory-r02,family-2,summarise_transactions,clean,8,peer,mandatory,2,ok,True,25,0,0,173.646,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-mandatory-r02,2026-06-09T08:21:36.619607+00:00
family-2-summarise_transactions-clean-a8-peer-mandatory-r03,family-2,summarise_transactions,clean,8,peer,mandatory,3,ok,True,25,0,0,156.961,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-mandatory-r03,2026-06-09T08:24:14.010433+00:00
family-2-summarise_transactions-clean-a8-peer-mandatory-r04,family-2,summarise_transactions,clean,8,peer,mandatory,4,ok,True,25,0,0,208.058,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-mandatory-r04,2026-06-09T08:27:42.492412+00:00
family-2-summarise_transactions-clean-a8-peer-mandatory-r05,family-2,summarise_transactions,clean,8,peer,mandatory,5,ok,True,25,0,0,226.533,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-mandatory-r05,2026-06-09T08:31:29.456625+00:00
family-2-summarise_transactions-clean-a8-peer-mandatory-r06,family-2,summarise_transactions,clean,8,peer,mandatory,6,ok,True,25,0,0,266.823,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-mandatory-r06,2026-06-09T08:35:56.718245+00:00
family-2-summarise_transactions-clean-a8-peer-mandatory-r07,family-2,summarise_transactions,clean,8,peer,mandatory,7,ok,True,25,0,0,200.505,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-mandatory-r07,2026-06-09T08:39:17.652761+00:00
family-2-summarise_transactions-clean-a8-peer-mandatory-r08,family-2,summarise_transactions,clean,8,peer,mandatory,8,ok,True,25,0,0,184.661,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-mandatory-r08,2026-06-09T08:42:22.754121+00:00
family-2-summarise_transactions-clean-a8-peer-mandatory-r09,family-2,summarise_transactions,clean,8,peer,mandatory,9,ok,True,25,0,0,263.298,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-mandatory-r09,2026-06-09T08:46:46.491144+00:00
family-2-summarise_transactions-clean-a8-peer-mandatory-r10,family-2,summarise_transactions,clean,8,peer,mandatory,10,ok,True,25,0,0,287.512,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-peer-mandatory-r10,2026-06-09T08:51:34.436361+00:00
family-2-summarise_transactions-clean-a8-solo-allowed-r01,family-2,summarise_transactions,clean,8,solo,allowed,1,ok,True,25,0,0,209.502,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-solo-allowed-r01,2026-06-02T09:57:10.611748+00:00
family-2-summarise_transactions-clean-a8-solo-allowed-r02,family-2,summarise_transactions,clean,8,solo,allowed,2,ok,True,25,0,0,249.48,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-solo-allowed-r02,2026-06-02T10:01:20.635433+00:00
family-2-summarise_transactions-clean-a8-solo-allowed-r03,family-2,summarise_transactions,clean,8,solo,allowed,3,ok,True,25,0,0,183.384,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-solo-allowed-r03,2026-06-02T10:04:24.648816+00:00
family-2-summarise_transactions-clean-a8-solo-allowed-r04,family-2,summarise_transactions,clean,8,solo,allowed,4,ok,True,25,0,0,231.391,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-solo-allowed-r04,2026-06-02T10:08:16.551931+00:00
family-2-summarise_transactions-clean-a8-solo-allowed-r05,family-2,summarise_transactions,clean,8,solo,allowed,5,ok,False,24,1,0,318.52,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-solo-allowed-r05,2026-06-02T10:13:35.551469+00:00
family-2-summarise_transactions-clean-a8-solo-allowed-r06,family-2,summarise_transactions,clean,8,solo,allowed,6,ok,True,25,0,0,182.971,,<repo>/data/family-2-full/runs/family-2-summarise_transactions-clean-a8-solo-allowed-r06,2026-06-02T10:16:39.020327+00:00
