run_id,agent,turn_uuid,timestamp,is_sidechain,input_tokens,output_tokens,cache_read_tokens,cache_creation_tokens,model
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,5c6690a7-06cd-49d5-9415-b40e6b86363f,2026-05-23T08:40:26.272Z,False,1,261,20383,1363,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,56b8c612-9d17-40af-a3a9-b9cd5a959db4,2026-05-23T08:40:26.276Z,False,1,261,20383,1363,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,1497898a-0939-43ae-b2f5-711bd80e6daf,2026-05-23T08:40:36.705Z,False,1,965,21746,616,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,d54aef7f-9e77-45f7-9e4c-4f8e41181113,2026-05-23T08:40:36.853Z,False,1,965,21746,616,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,9c197cbf-89a4-4b87-b1f8-c3c14eba0fc5,2026-05-23T08:40:41.230Z,False,1,965,21746,616,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,d43b9209-4d37-4317-9f3b-3518ee804974,2026-05-23T08:40:44.717Z,False,1,965,21746,616,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,a4a0ef22-23e0-442e-81c2-c13a5cb28f3c,2026-05-23T08:40:50.922Z,False,1,106,22362,1168,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,2c29db34-2ce5-4ca6-8384-d1c94d52c6ac,2026-05-23T08:40:50.922Z,False,1,106,22362,1168,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,8cbca592-4b73-4b22-ba28-cc192acf3472,2026-05-23T08:41:22.244Z,False,1,1630,23530,247,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,39ecdb1f-9374-4d46-8120-abf417272cc6,2026-05-23T08:41:22.265Z,False,1,1630,23530,247,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,5726668f-d606-4123-a0b5-e3b48a8ddcd9,2026-05-23T08:41:23.505Z,False,1,1630,23530,247,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,2e3726c9-557e-44ba-a7a4-830751b187e9,2026-05-23T08:41:25.246Z,False,1,44,23777,1651,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,4d924fa5-8438-43c0-a21d-5f795907a517,2026-05-23T08:41:34.322Z,False,1,567,25428,349,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,b2f7f91a-20a6-4c94-818c-b43bac75840a,2026-05-23T08:41:34.322Z,False,1,567,25428,349,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,59ead1b5-fabd-405b-a2da-7398f5849a0c,2026-05-23T08:41:35.682Z,False,1,567,25428,349,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,f2c7d423-ef41-4ff2-91d7-fcff8e66d5c2,2026-05-23T08:41:53.077Z,False,1,1136,25777,1157,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,50be61d2-a902-425b-af52-06f8d0c09863,2026-05-23T08:41:54.764Z,False,1,1136,25777,1157,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,a150f575-c382-49a8-b1eb-c89ac64dedf4,2026-05-23T08:41:56.533Z,False,1,1136,25777,1157,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-3,4016c28c-0e9e-4fa7-a090-93125b79929f,2026-05-23T08:42:00.101Z,False,1,112,26934,1159,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,d1b070f8-ea0b-438e-a4c0-e2849bec4159,2026-05-23T08:39:52.268Z,False,2,252,12933,6743,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,a8ae4e73-8374-4071-a6fb-0e7d2ed98580,2026-05-23T08:39:52.269Z,False,2,252,12933,6743,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,327f49ba-2c18-4b03-b481-164b5e4ef06f,2026-05-23T08:39:54.907Z,False,2,252,12933,6743,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,7cb9bc3b-a748-4c8f-88f9-742978d901e0,2026-05-23T08:40:04.326Z,False,1,310,19676,270,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,6585bca6-9323-4f45-9352-e9c0715aa90a,2026-05-23T08:40:04.330Z,False,1,310,19676,270,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,b90053e1-bed6-4175-b20b-56012b675360,2026-05-23T08:40:04.689Z,False,1,310,19676,270,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,fbcac2ba-76cf-46a4-80ca-ba50b4383567,2026-05-23T08:40:07.212Z,False,3,71,19946,531,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,7126d3d2-5797-4309-9c99-eb861bd9de39,2026-05-23T08:40:07.213Z,False,3,71,19946,531,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,1399d643-4c57-4b90-9e17-d524f783bacb,2026-05-23T08:40:10.903Z,False,1,336,20477,209,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,832804b1-8d90-4966-a9e0-59c5ffcfdd0a,2026-05-23T08:40:12.529Z,False,1,336,20477,209,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,d4d18f65-a438-4a38-84a9-46da2687e820,2026-05-23T08:40:16.617Z,False,1,201,20686,360,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,bc085353-59f9-4eea-98d1-679690e8e9a6,2026-05-23T08:40:17.080Z,False,1,201,20686,360,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,c8fc072b-1323-41fa-8254-cfb1d3d557ad,2026-05-23T08:40:17.081Z,False,1,201,20686,360,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,53132a97-b158-44f4-96a3-0c8ee286d73b,2026-05-23T08:40:19.886Z,False,1,153,21046,220,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,915ab9a6-8b76-4820-8b5b-87befaf8869c,2026-05-23T08:40:29.764Z,False,1,44,21266,170,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,6d8c75b3-eb88-4cd5-86e9-d05d47cb83c6,2026-05-23T08:40:33.213Z,False,1,151,21436,162,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,e467b4a4-4492-464c-885a-469679be1fd9,2026-05-23T08:40:50.087Z,False,1,44,21598,168,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,d7c3b076-02f6-48f9-b792-e9e497bb6ce0,2026-05-23T08:40:52.318Z,False,1,185,21766,63,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,ccb4da0d-5882-493a-9654-e019402d850c,2026-05-23T08:40:52.985Z,False,1,185,21766,63,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,9e956b4a-9b86-4a20-b22a-09cbe0cee1f1,2026-05-23T08:41:21.577Z,False,1,443,21829,663,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,f68abefe-dbb5-4b17-872b-8c0e4805fc94,2026-05-23T08:41:21.578Z,False,1,443,21829,663,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,aac827a6-db01-461e-ad25-28fa3775de85,2026-05-23T08:41:21.579Z,False,1,443,21829,663,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,e8eda8ae-be1f-46b8-af19-ae5a4a872ba7,2026-05-23T08:41:26.758Z,False,1,379,22492,748,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,cf80a1e0-01b0-4ad9-b35f-6181cdd45a67,2026-05-23T08:41:26.759Z,False,1,379,22492,748,claude-sonnet-4-6
family-1-process_orders-clean-a4-orchestrator-forbidden-r01,agent-4,b5bbd190-73c4-42f3-aeb0-4743e79faf8e,2026-05-23T08:41:26.981Z,False,1,379,22492,748,claude-sonnet-4-6
