run_id,agent_count,topology,artefact_policy,pattern,task,workspace_file_count
family-1-process_orders-clean-a1-orchestrator-allowed-r01,1,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-allowed-r02,1,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-allowed-r03,1,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-allowed-r04,1,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-allowed-r05,1,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-allowed-r06,1,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-allowed-r07,1,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-allowed-r08,1,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-allowed-r09,1,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-allowed-r10,1,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-forbidden-r01,1,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-forbidden-r02,1,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-forbidden-r03,1,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-forbidden-r04,1,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-forbidden-r05,1,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-forbidden-r06,1,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-forbidden-r07,1,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-forbidden-r08,1,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-forbidden-r09,1,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-orchestrator-forbidden-r10,1,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-solo-allowed-r01,1,solo,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-solo-allowed-r02,1,solo,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-solo-allowed-r03,1,solo,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-solo-allowed-r04,1,solo,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-solo-allowed-r05,1,solo,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-solo-allowed-r06,1,solo,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-solo-allowed-r07,1,solo,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-solo-allowed-r08,1,solo,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-solo-allowed-r09,1,solo,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-solo-allowed-r10,1,solo,allowed,clean,process_orders,1
family-1-process_orders-clean-a1-solo-forbidden-r01,1,solo,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-solo-forbidden-r02,1,solo,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-solo-forbidden-r03,1,solo,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-solo-forbidden-r04,1,solo,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-solo-forbidden-r05,1,solo,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-solo-forbidden-r06,1,solo,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-solo-forbidden-r07,1,solo,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-solo-forbidden-r08,1,solo,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-solo-forbidden-r09,1,solo,forbidden,clean,process_orders,1
family-1-process_orders-clean-a1-solo-forbidden-r10,1,solo,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-allowed-r01,2,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-allowed-r02,2,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-allowed-r03,2,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-allowed-r04,2,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-allowed-r05,2,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-allowed-r06,2,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-allowed-r07,2,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-allowed-r08,2,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-allowed-r09,2,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-allowed-r10,2,orchestrator,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-forbidden-r01,2,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-forbidden-r02,2,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-forbidden-r03,2,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-forbidden-r04,2,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-forbidden-r05,2,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-forbidden-r06,2,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-forbidden-r07,2,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-forbidden-r08,2,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-forbidden-r09,2,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-forbidden-r10,2,orchestrator,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-orchestrator-mandatory-r01,2,orchestrator,mandatory,clean,process_orders,3
family-1-process_orders-clean-a2-orchestrator-mandatory-r02,2,orchestrator,mandatory,clean,process_orders,2
family-1-process_orders-clean-a2-orchestrator-mandatory-r03,2,orchestrator,mandatory,clean,process_orders,3
family-1-process_orders-clean-a2-orchestrator-mandatory-r04,2,orchestrator,mandatory,clean,process_orders,3
family-1-process_orders-clean-a2-orchestrator-mandatory-r05,2,orchestrator,mandatory,clean,process_orders,3
family-1-process_orders-clean-a2-orchestrator-mandatory-r06,2,orchestrator,mandatory,clean,process_orders,3
family-1-process_orders-clean-a2-orchestrator-mandatory-r07,2,orchestrator,mandatory,clean,process_orders,3
family-1-process_orders-clean-a2-orchestrator-mandatory-r08,2,orchestrator,mandatory,clean,process_orders,3
family-1-process_orders-clean-a2-orchestrator-mandatory-r09,2,orchestrator,mandatory,clean,process_orders,3
family-1-process_orders-clean-a2-orchestrator-mandatory-r10,2,orchestrator,mandatory,clean,process_orders,3
family-1-process_orders-clean-a2-peer-allowed-r01,2,peer,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-peer-allowed-r02,2,peer,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-peer-allowed-r03,2,peer,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-peer-allowed-r04,2,peer,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-peer-allowed-r05,2,peer,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-peer-allowed-r06,2,peer,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-peer-allowed-r07,2,peer,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-peer-allowed-r08,2,peer,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-peer-allowed-r09,2,peer,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-peer-allowed-r10,2,peer,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-peer-forbidden-r01,2,peer,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-peer-forbidden-r02,2,peer,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-peer-forbidden-r03,2,peer,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-peer-forbidden-r04,2,peer,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-peer-forbidden-r05,2,peer,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-peer-forbidden-r06,2,peer,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-peer-forbidden-r07,2,peer,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-peer-forbidden-r08,2,peer,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-peer-forbidden-r09,2,peer,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-peer-forbidden-r10,2,peer,forbidden,clean,process_orders,1
family-1-process_orders-clean-a2-peer-mandatory-r01,2,peer,mandatory,clean,process_orders,3
family-1-process_orders-clean-a2-peer-mandatory-r02,2,peer,mandatory,clean,process_orders,4
family-1-process_orders-clean-a2-peer-mandatory-r03,2,peer,mandatory,clean,process_orders,3
family-1-process_orders-clean-a2-peer-mandatory-r04,2,peer,mandatory,clean,process_orders,3
family-1-process_orders-clean-a2-peer-mandatory-r05,2,peer,mandatory,clean,process_orders,3
family-1-process_orders-clean-a2-peer-mandatory-r06,2,peer,mandatory,clean,process_orders,3
family-1-process_orders-clean-a2-peer-mandatory-r07,2,peer,mandatory,clean,process_orders,3
family-1-process_orders-clean-a2-peer-mandatory-r08,2,peer,mandatory,clean,process_orders,3
family-1-process_orders-clean-a2-peer-mandatory-r09,2,peer,mandatory,clean,process_orders,3
family-1-process_orders-clean-a2-peer-mandatory-r10,2,peer,mandatory,clean,process_orders,2
family-1-process_orders-clean-a2-solo-allowed-r01,2,solo,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-solo-allowed-r02,2,solo,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-solo-allowed-r03,2,solo,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-solo-allowed-r04,2,solo,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-solo-allowed-r05,2,solo,allowed,clean,process_orders,1
family-1-process_orders-clean-a2-solo-allowed-r06,2,solo,allowed,clean,process_orders,1
