run_id,family,instance,agent_count,topology,artefact_policy,success,centr_canonical+alias,centr_canonical_only,centr_all_target_kinds
family-1-process_orders-overlapping-a2-peer-mandatory-r06,family-1,process_orders/overlapping,2,peer,mandatory,True,,,
family-1-process_orders-overlapping-a2-peer-mandatory-r07,family-1,process_orders/overlapping,2,peer,mandatory,True,,,1.0
family-1-process_orders-overlapping-a2-peer-mandatory-r08,family-1,process_orders/overlapping,2,peer,mandatory,True,,,
family-1-process_orders-overlapping-a2-peer-mandatory-r09,family-1,process_orders/overlapping,2,peer,mandatory,True,,,
family-1-process_orders-overlapping-a2-peer-mandatory-r10,family-1,process_orders/overlapping,2,peer,mandatory,True,,,
family-1-process_orders-overlapping-a2-solo-allowed-r01,family-1,process_orders/overlapping,2,solo,allowed,False,,,
family-1-process_orders-overlapping-a2-solo-allowed-r02,family-1,process_orders/overlapping,2,solo,allowed,True,,,
family-1-process_orders-overlapping-a2-solo-allowed-r03,family-1,process_orders/overlapping,2,solo,allowed,False,,,
family-1-process_orders-overlapping-a2-solo-allowed-r04,family-1,process_orders/overlapping,2,solo,allowed,True,,,
family-1-process_orders-overlapping-a2-solo-allowed-r05,family-1,process_orders/overlapping,2,solo,allowed,True,,,
family-1-process_orders-overlapping-a2-solo-allowed-r06,family-1,process_orders/overlapping,2,solo,allowed,True,,,
family-1-process_orders-overlapping-a2-solo-allowed-r07,family-1,process_orders/overlapping,2,solo,allowed,True,,,
family-1-process_orders-overlapping-a2-solo-allowed-r08,family-1,process_orders/overlapping,2,solo,allowed,True,,,
family-1-process_orders-overlapping-a2-solo-allowed-r09,family-1,process_orders/overlapping,2,solo,allowed,True,,,
family-1-process_orders-overlapping-a2-solo-allowed-r10,family-1,process_orders/overlapping,2,solo,allowed,True,,,
family-1-process_orders-overlapping-a2-solo-forbidden-r01,family-1,process_orders/overlapping,2,solo,forbidden,True,,,
family-1-process_orders-overlapping-a2-solo-forbidden-r02,family-1,process_orders/overlapping,2,solo,forbidden,True,,,
family-1-process_orders-overlapping-a2-solo-forbidden-r03,family-1,process_orders/overlapping,2,solo,forbidden,True,,,
family-1-process_orders-overlapping-a2-solo-forbidden-r04,family-1,process_orders/overlapping,2,solo,forbidden,True,,,
family-1-process_orders-overlapping-a2-solo-forbidden-r05,family-1,process_orders/overlapping,2,solo,forbidden,True,,,
family-1-process_orders-overlapping-a2-solo-forbidden-r06,family-1,process_orders/overlapping,2,solo,forbidden,True,,,
family-1-process_orders-overlapping-a2-solo-forbidden-r07,family-1,process_orders/overlapping,2,solo,forbidden,False,,,
family-1-process_orders-overlapping-a2-solo-forbidden-r08,family-1,process_orders/overlapping,2,solo,forbidden,True,,,
family-1-process_orders-overlapping-a2-solo-forbidden-r09,family-1,process_orders/overlapping,2,solo,forbidden,True,,,
family-1-process_orders-overlapping-a2-solo-forbidden-r10,family-1,process_orders/overlapping,2,solo,forbidden,True,,,
family-1-process_orders-overlapping-a2-solo-mandatory-r01,family-1,process_orders/overlapping,2,solo,mandatory,True,,,
family-1-process_orders-overlapping-a2-solo-mandatory-r02,family-1,process_orders/overlapping,2,solo,mandatory,True,,,
family-1-process_orders-overlapping-a2-solo-mandatory-r03,family-1,process_orders/overlapping,2,solo,mandatory,True,,,
family-1-process_orders-overlapping-a2-solo-mandatory-r04,family-1,process_orders/overlapping,2,solo,mandatory,True,,,
family-1-process_orders-overlapping-a2-solo-mandatory-r05,family-1,process_orders/overlapping,2,solo,mandatory,True,,,
family-1-process_orders-overlapping-a2-solo-mandatory-r06,family-1,process_orders/overlapping,2,solo,mandatory,True,,,
family-1-process_orders-overlapping-a2-solo-mandatory-r07,family-1,process_orders/overlapping,2,solo,mandatory,True,,,
family-1-process_orders-overlapping-a2-solo-mandatory-r08,family-1,process_orders/overlapping,2,solo,mandatory,True,,,
family-1-process_orders-overlapping-a2-solo-mandatory-r09,family-1,process_orders/overlapping,2,solo,mandatory,True,,,
family-1-process_orders-overlapping-a2-solo-mandatory-r10,family-1,process_orders/overlapping,2,solo,mandatory,True,,,
family-1-process_orders-overlapping-a4-orchestrator-allowed-r01,family-1,process_orders/overlapping,4,orchestrator,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-orchestrator-allowed-r02,family-1,process_orders/overlapping,4,orchestrator,allowed,False,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-orchestrator-allowed-r03,family-1,process_orders/overlapping,4,orchestrator,allowed,False,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-orchestrator-allowed-r04,family-1,process_orders/overlapping,4,orchestrator,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-orchestrator-allowed-r05,family-1,process_orders/overlapping,4,orchestrator,allowed,True,0.0,0.0,0.5
family-1-process_orders-overlapping-a4-orchestrator-allowed-r06,family-1,process_orders/overlapping,4,orchestrator,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-orchestrator-allowed-r07,family-1,process_orders/overlapping,4,orchestrator,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-orchestrator-allowed-r08,family-1,process_orders/overlapping,4,orchestrator,allowed,True,0.0,0.0,0.8
family-1-process_orders-overlapping-a4-orchestrator-allowed-r09,family-1,process_orders/overlapping,4,orchestrator,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-orchestrator-allowed-r10,family-1,process_orders/overlapping,4,orchestrator,allowed,True,0.0,0.0,0.8
family-1-process_orders-overlapping-a4-orchestrator-forbidden-r01,family-1,process_orders/overlapping,4,orchestrator,forbidden,True,0.33333333333333337,0.33333333333333337,0.33333333333333337
family-1-process_orders-overlapping-a4-orchestrator-forbidden-r02,family-1,process_orders/overlapping,4,orchestrator,forbidden,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-orchestrator-forbidden-r03,family-1,process_orders/overlapping,4,orchestrator,forbidden,False,0.33333333333333337,0.33333333333333337,0.6333333333333334
family-1-process_orders-overlapping-a4-orchestrator-forbidden-r04,family-1,process_orders/overlapping,4,orchestrator,forbidden,True,0.33333333333333337,0.33333333333333337,0.33333333333333337
family-1-process_orders-overlapping-a4-orchestrator-forbidden-r05,family-1,process_orders/overlapping,4,orchestrator,forbidden,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-orchestrator-forbidden-r06,family-1,process_orders/overlapping,4,orchestrator,forbidden,True,0.33333333333333337,0.33333333333333337,0.33333333333333337
family-1-process_orders-overlapping-a4-orchestrator-forbidden-r07,family-1,process_orders/overlapping,4,orchestrator,forbidden,True,1.0,1.0,1.0
family-1-process_orders-overlapping-a4-orchestrator-forbidden-r08,family-1,process_orders/overlapping,4,orchestrator,forbidden,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-orchestrator-forbidden-r09,family-1,process_orders/overlapping,4,orchestrator,forbidden,True,0.6666666666666666,0.6666666666666666,0.6666666666666666
family-1-process_orders-overlapping-a4-orchestrator-forbidden-r10,family-1,process_orders/overlapping,4,orchestrator,forbidden,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-orchestrator-mandatory-r01,family-1,process_orders/overlapping,4,orchestrator,mandatory,True,1.0,1.0,1.0
family-1-process_orders-overlapping-a4-orchestrator-mandatory-r02,family-1,process_orders/overlapping,4,orchestrator,mandatory,True,,,
family-1-process_orders-overlapping-a4-orchestrator-mandatory-r03,family-1,process_orders/overlapping,4,orchestrator,mandatory,True,1.0,,1.0
family-1-process_orders-overlapping-a4-orchestrator-mandatory-r04,family-1,process_orders/overlapping,4,orchestrator,mandatory,True,1.0,1.0,1.0
family-1-process_orders-overlapping-a4-orchestrator-mandatory-r05,family-1,process_orders/overlapping,4,orchestrator,mandatory,True,,,
family-1-process_orders-overlapping-a4-orchestrator-mandatory-r06,family-1,process_orders/overlapping,4,orchestrator,mandatory,True,,,
family-1-process_orders-overlapping-a4-orchestrator-mandatory-r07,family-1,process_orders/overlapping,4,orchestrator,mandatory,True,1.0,1.0,1.0
family-1-process_orders-overlapping-a4-orchestrator-mandatory-r08,family-1,process_orders/overlapping,4,orchestrator,mandatory,True,1.0,1.0,1.0
family-1-process_orders-overlapping-a4-orchestrator-mandatory-r09,family-1,process_orders/overlapping,4,orchestrator,mandatory,True,1.0,,0.7000000000000001
family-1-process_orders-overlapping-a4-orchestrator-mandatory-r10,family-1,process_orders/overlapping,4,orchestrator,mandatory,True,,,1.0
family-1-process_orders-overlapping-a4-peer-allowed-r01,family-1,process_orders/overlapping,4,peer,allowed,True,0.0,0.0,0.8
family-1-process_orders-overlapping-a4-peer-allowed-r02,family-1,process_orders/overlapping,4,peer,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-peer-allowed-r03,family-1,process_orders/overlapping,4,peer,allowed,True,0.0,0.0,0.8
family-1-process_orders-overlapping-a4-peer-allowed-r04,family-1,process_orders/overlapping,4,peer,allowed,True,0.33333333333333337,0.33333333333333337,0.6666666666666667
family-1-process_orders-overlapping-a4-peer-allowed-r05,family-1,process_orders/overlapping,4,peer,allowed,False,0.0,0.0,0.8
family-1-process_orders-overlapping-a4-peer-allowed-r06,family-1,process_orders/overlapping,4,peer,allowed,True,0.0,0.0,0.8
family-1-process_orders-overlapping-a4-peer-allowed-r07,family-1,process_orders/overlapping,4,peer,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-peer-allowed-r08,family-1,process_orders/overlapping,4,peer,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-peer-allowed-r09,family-1,process_orders/overlapping,4,peer,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-peer-allowed-r10,family-1,process_orders/overlapping,4,peer,allowed,True,0.0,0.0,0.8571428571428572
family-1-process_orders-overlapping-a4-peer-forbidden-r01,family-1,process_orders/overlapping,4,peer,forbidden,True,1.0,1.0,1.0
family-1-process_orders-overlapping-a4-peer-forbidden-r02,family-1,process_orders/overlapping,4,peer,forbidden,True,1.0,1.0,1.0
family-1-process_orders-overlapping-a4-peer-forbidden-r03,family-1,process_orders/overlapping,4,peer,forbidden,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-peer-forbidden-r04,family-1,process_orders/overlapping,4,peer,forbidden,True,1.0,1.0,1.0
family-1-process_orders-overlapping-a4-peer-forbidden-r05,family-1,process_orders/overlapping,4,peer,forbidden,False,1.0,1.0,0.5333333333333333
family-1-process_orders-overlapping-a4-peer-forbidden-r06,family-1,process_orders/overlapping,4,peer,forbidden,True,0.6666666666666667,1.0,0.6666666666666667
family-1-process_orders-overlapping-a4-peer-forbidden-r07,family-1,process_orders/overlapping,4,peer,forbidden,True,1.0,1.0,0.5333333333333333
family-1-process_orders-overlapping-a4-peer-forbidden-r08,family-1,process_orders/overlapping,4,peer,forbidden,True,0.33333333333333337,0.33333333333333337,0.6071428571428571
family-1-process_orders-overlapping-a4-peer-forbidden-r09,family-1,process_orders/overlapping,4,peer,forbidden,True,,,0.16071428571428573
family-1-process_orders-overlapping-a4-peer-forbidden-r10,family-1,process_orders/overlapping,4,peer,forbidden,True,,,0.16071428571428573
family-1-process_orders-overlapping-a4-peer-mandatory-r01,family-1,process_orders/overlapping,4,peer,mandatory,True,,,
family-1-process_orders-overlapping-a4-peer-mandatory-r02,family-1,process_orders/overlapping,4,peer,mandatory,True,,,
family-1-process_orders-overlapping-a4-peer-mandatory-r03,family-1,process_orders/overlapping,4,peer,mandatory,True,,,
family-1-process_orders-overlapping-a4-peer-mandatory-r04,family-1,process_orders/overlapping,4,peer,mandatory,True,,,
family-1-process_orders-overlapping-a4-peer-mandatory-r05,family-1,process_orders/overlapping,4,peer,mandatory,True,,,1.0
family-1-process_orders-overlapping-a4-peer-mandatory-r06,family-1,process_orders/overlapping,4,peer,mandatory,True,1.0,,1.0
family-1-process_orders-overlapping-a4-peer-mandatory-r07,family-1,process_orders/overlapping,4,peer,mandatory,True,,,
family-1-process_orders-overlapping-a4-peer-mandatory-r08,family-1,process_orders/overlapping,4,peer,mandatory,True,,,
family-1-process_orders-overlapping-a4-peer-mandatory-r09,family-1,process_orders/overlapping,4,peer,mandatory,True,,,
family-1-process_orders-overlapping-a4-peer-mandatory-r10,family-1,process_orders/overlapping,4,peer,mandatory,True,,,
family-1-process_orders-overlapping-a4-solo-allowed-r01,family-1,process_orders/overlapping,4,solo,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-solo-allowed-r02,family-1,process_orders/overlapping,4,solo,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-solo-allowed-r03,family-1,process_orders/overlapping,4,solo,allowed,True,0.0,0.0,0.8
family-1-process_orders-overlapping-a4-solo-allowed-r04,family-1,process_orders/overlapping,4,solo,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-solo-allowed-r05,family-1,process_orders/overlapping,4,solo,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-solo-allowed-r06,family-1,process_orders/overlapping,4,solo,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-solo-allowed-r07,family-1,process_orders/overlapping,4,solo,allowed,False,0.0,0.0,0.8
family-1-process_orders-overlapping-a4-solo-allowed-r08,family-1,process_orders/overlapping,4,solo,allowed,True,0.0,0.0,0.8
family-1-process_orders-overlapping-a4-solo-allowed-r09,family-1,process_orders/overlapping,4,solo,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-solo-allowed-r10,family-1,process_orders/overlapping,4,solo,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-solo-forbidden-r01,family-1,process_orders/overlapping,4,solo,forbidden,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-solo-forbidden-r02,family-1,process_orders/overlapping,4,solo,forbidden,False,0.0,0.0,0.5
family-1-process_orders-overlapping-a4-solo-forbidden-r03,family-1,process_orders/overlapping,4,solo,forbidden,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-solo-forbidden-r04,family-1,process_orders/overlapping,4,solo,forbidden,True,0.33333333333333337,0.33333333333333337,0.38888888888888895
family-1-process_orders-overlapping-a4-solo-forbidden-r05,family-1,process_orders/overlapping,4,solo,forbidden,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a4-solo-forbidden-r06,family-1,process_orders/overlapping,4,solo,forbidden,True,0.0,0.0,0.509090909090909
family-1-process_orders-overlapping-a4-solo-forbidden-r07,family-1,process_orders/overlapping,4,solo,forbidden,True,0.0,0.0,0.8
family-1-process_orders-overlapping-a4-solo-forbidden-r08,family-1,process_orders/overlapping,4,solo,forbidden,True,0.0,0.0,0.8
family-1-process_orders-overlapping-a4-solo-forbidden-r09,family-1,process_orders/overlapping,4,solo,forbidden,True,0.0,0.0,0.8
family-1-process_orders-overlapping-a4-solo-forbidden-r10,family-1,process_orders/overlapping,4,solo,forbidden,True,0.0,0.0,0.8
family-1-process_orders-overlapping-a4-solo-mandatory-r01,family-1,process_orders/overlapping,4,solo,mandatory,True,,,1.0
family-1-process_orders-overlapping-a4-solo-mandatory-r02,family-1,process_orders/overlapping,4,solo,mandatory,True,,,
family-1-process_orders-overlapping-a4-solo-mandatory-r03,family-1,process_orders/overlapping,4,solo,mandatory,True,,,1.0
family-1-process_orders-overlapping-a4-solo-mandatory-r04,family-1,process_orders/overlapping,4,solo,mandatory,True,0.33333333333333337,1.0,0.25
family-1-process_orders-overlapping-a4-solo-mandatory-r05,family-1,process_orders/overlapping,4,solo,mandatory,True,0.0,,0.0
family-1-process_orders-overlapping-a4-solo-mandatory-r06,family-1,process_orders/overlapping,4,solo,mandatory,True,,,
family-1-process_orders-overlapping-a4-solo-mandatory-r07,family-1,process_orders/overlapping,4,solo,mandatory,True,1.0,,1.0
family-1-process_orders-overlapping-a4-solo-mandatory-r08,family-1,process_orders/overlapping,4,solo,mandatory,True,0.33333333333333337,1.0,0.33333333333333337
family-1-process_orders-overlapping-a4-solo-mandatory-r09,family-1,process_orders/overlapping,4,solo,mandatory,True,1.0,1.0,1.0
family-1-process_orders-overlapping-a4-solo-mandatory-r10,family-1,process_orders/overlapping,4,solo,mandatory,True,,,
family-1-process_orders-overlapping-a8-orchestrator-allowed-r01,family-1,process_orders/overlapping,8,orchestrator,allowed,True,0.04761904761904764,0.14285714285714285,0.6571428571428573
family-1-process_orders-overlapping-a8-orchestrator-allowed-r02,family-1,process_orders/overlapping,8,orchestrator,allowed,True,0.14285714285714288,0.14285714285714288,0.7197802197802198
family-1-process_orders-overlapping-a8-orchestrator-allowed-r03,family-1,process_orders/overlapping,8,orchestrator,allowed,True,0.0,0.0,0.21428571428571427
family-1-process_orders-overlapping-a8-orchestrator-allowed-r04,family-1,process_orders/overlapping,8,orchestrator,allowed,True,0.0,0.0,0.7238095238095238
family-1-process_orders-overlapping-a8-orchestrator-allowed-r05,family-1,process_orders/overlapping,8,orchestrator,allowed,False,0.0,0.0,0.0
family-1-process_orders-overlapping-a8-orchestrator-allowed-r06,family-1,process_orders/overlapping,8,orchestrator,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a8-orchestrator-allowed-r07,family-1,process_orders/overlapping,8,orchestrator,allowed,False,0.0,0.3333333333333333,0.7238095238095238
family-1-process_orders-overlapping-a8-orchestrator-allowed-r08,family-1,process_orders/overlapping,8,orchestrator,allowed,True,0.04761904761904764,0.28571428571428575,0.7802197802197802
family-1-process_orders-overlapping-a8-orchestrator-allowed-r09,family-1,process_orders/overlapping,8,orchestrator,allowed,True,0.09523809523809525,0.09523809523809525,0.6263736263736264
family-1-process_orders-overlapping-a8-orchestrator-allowed-r10,family-1,process_orders/overlapping,8,orchestrator,allowed,True,0.0,0.0,0.25
family-1-process_orders-overlapping-a8-orchestrator-forbidden-r01,family-1,process_orders/overlapping,8,orchestrator,forbidden,True,0.14285714285714285,0.14285714285714285,0.14285714285714285
family-1-process_orders-overlapping-a8-orchestrator-forbidden-r02,family-1,process_orders/overlapping,8,orchestrator,forbidden,True,0.25,0.25,0.7238095238095238
family-1-process_orders-overlapping-a8-orchestrator-forbidden-r03,family-1,process_orders/overlapping,8,orchestrator,forbidden,True,0.04761904761904764,0.14285714285714285,0.04761904761904764
family-1-process_orders-overlapping-a8-orchestrator-forbidden-r04,family-1,process_orders/overlapping,8,orchestrator,forbidden,True,0.25,0.25,0.25
family-1-process_orders-overlapping-a8-orchestrator-forbidden-r05,family-1,process_orders/overlapping,8,orchestrator,forbidden,True,0.14285714285714285,0.4285714285714286,0.35714285714285715
family-1-process_orders-overlapping-a8-orchestrator-forbidden-r06,family-1,process_orders/overlapping,8,orchestrator,forbidden,True,0.04761904761904764,0.04761904761904764,0.04761904761904764
family-1-process_orders-overlapping-a8-orchestrator-forbidden-r07,family-1,process_orders/overlapping,8,orchestrator,forbidden,True,0.35714285714285715,0.35714285714285715,0.7523809523809524
family-1-process_orders-overlapping-a8-orchestrator-forbidden-r08,family-1,process_orders/overlapping,8,orchestrator,forbidden,False,0.14285714285714285,0.14285714285714285,0.14285714285714285
family-1-process_orders-overlapping-a8-orchestrator-forbidden-r09,family-1,process_orders/overlapping,8,orchestrator,forbidden,True,0.0,0.04761904761904764,0.0
family-1-process_orders-overlapping-a8-orchestrator-forbidden-r10,family-1,process_orders/overlapping,8,orchestrator,forbidden,True,0.14285714285714285,0.14285714285714285,0.14285714285714285
family-1-process_orders-overlapping-a8-orchestrator-mandatory-r01,family-1,process_orders/overlapping,8,orchestrator,mandatory,True,,,1.0
family-1-process_orders-overlapping-a8-orchestrator-mandatory-r02,family-1,process_orders/overlapping,8,orchestrator,mandatory,True,0.7619047619047619,0.7619047619047619,0.5329670329670331
family-1-process_orders-overlapping-a8-orchestrator-mandatory-r03,family-1,process_orders/overlapping,8,orchestrator,mandatory,True,1.0,1.0,0.5054945054945055
family-1-process_orders-overlapping-a8-orchestrator-mandatory-r04,family-1,process_orders/overlapping,8,orchestrator,mandatory,True,1.0,,0.5054945054945055
family-1-process_orders-overlapping-a8-orchestrator-mandatory-r05,family-1,process_orders/overlapping,8,orchestrator,mandatory,True,1.0,1.0,0.5054945054945055
family-1-process_orders-overlapping-a8-orchestrator-mandatory-r06,family-1,process_orders/overlapping,8,orchestrator,mandatory,True,0.4761904761904761,0.4761904761904761,0.4761904761904761
family-1-process_orders-overlapping-a8-orchestrator-mandatory-r07,family-1,process_orders/overlapping,8,orchestrator,mandatory,True,0.7619047619047619,0.7619047619047619,0.7619047619047619
family-1-process_orders-overlapping-a8-orchestrator-mandatory-r08,family-1,process_orders/overlapping,8,orchestrator,mandatory,True,1.0,,0.9102564102564102
family-1-process_orders-overlapping-a8-orchestrator-mandatory-r09,family-1,process_orders/overlapping,8,orchestrator,mandatory,True,0.4761904761904761,0.7142857142857143,0.44642857142857145
family-1-process_orders-overlapping-a8-orchestrator-mandatory-r10,family-1,process_orders/overlapping,8,orchestrator,mandatory,True,,,
family-1-process_orders-overlapping-a8-peer-allowed-r01,family-1,process_orders/overlapping,8,peer,allowed,True,0.04761904761904764,0.14285714285714285,0.125
family-1-process_orders-overlapping-a8-peer-allowed-r02,family-1,process_orders/overlapping,8,peer,allowed,True,0.1904761904761905,0.1904761904761905,0.1904761904761905
family-1-process_orders-overlapping-a8-peer-allowed-r03,family-1,process_orders/overlapping,8,peer,allowed,True,0.4285714285714286,0.4285714285714286,0.4107142857142857
family-1-process_orders-overlapping-a8-peer-allowed-r04,family-1,process_orders/overlapping,8,peer,allowed,True,0.04761904761904764,0.14285714285714285,0.125
family-1-process_orders-overlapping-a8-peer-allowed-r05,family-1,process_orders/overlapping,8,peer,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a8-peer-allowed-r06,family-1,process_orders/overlapping,8,peer,allowed,True,0.04761904761904764,0.04761904761904764,0.04761904761904764
family-1-process_orders-overlapping-a8-peer-allowed-r07,family-1,process_orders/overlapping,8,peer,allowed,True,0.19047619047619047,0.38095238095238093,0.19047619047619047
family-1-process_orders-overlapping-a8-peer-allowed-r08,family-1,process_orders/overlapping,8,peer,allowed,True,0.14285714285714285,0.380952380952381,0.14285714285714285
family-1-process_orders-overlapping-a8-peer-allowed-r09,family-1,process_orders/overlapping,8,peer,allowed,True,0.14285714285714288,0.1904761904761905,0.14285714285714288
family-1-process_orders-overlapping-a8-peer-allowed-r10,family-1,process_orders/overlapping,8,peer,allowed,True,0.14285714285714285,0.4761904761904761,0.14285714285714285
family-1-process_orders-overlapping-a8-peer-forbidden-r01,family-1,process_orders/overlapping,8,peer,forbidden,True,0.14285714285714285,0.14285714285714285,0.7692307692307693
family-1-process_orders-overlapping-a8-peer-forbidden-r02,family-1,process_orders/overlapping,8,peer,forbidden,True,0.4761904761904761,0.4761904761904761,0.4761904761904761
family-1-process_orders-overlapping-a8-peer-forbidden-r03,family-1,process_orders/overlapping,8,peer,forbidden,True,0.28571428571428575,0.28571428571428575,0.28571428571428575
family-1-process_orders-overlapping-a8-peer-forbidden-r04,family-1,process_orders/overlapping,8,peer,forbidden,True,0.28571428571428575,0.28571428571428575,0.28571428571428575
family-1-process_orders-overlapping-a8-peer-forbidden-r05,family-1,process_orders/overlapping,8,peer,forbidden,True,0.14285714285714285,0.5714285714285715,0.14285714285714285
family-1-process_orders-overlapping-a8-peer-forbidden-r06,family-1,process_orders/overlapping,8,peer,forbidden,True,0.28571428571428575,0.7142857142857143,0.30357142857142855
family-1-process_orders-overlapping-a8-peer-forbidden-r07,family-1,process_orders/overlapping,8,peer,forbidden,True,0.28571428571428575,0.28571428571428575,0.30357142857142855
family-1-process_orders-overlapping-a8-peer-forbidden-r08,family-1,process_orders/overlapping,8,peer,forbidden,False,0.28571428571428575,0.28571428571428575,0.28571428571428575
family-1-process_orders-overlapping-a8-peer-forbidden-r09,family-1,process_orders/overlapping,8,peer,forbidden,True,0.14285714285714285,0.14285714285714285,0.14285714285714285
family-1-process_orders-overlapping-a8-peer-forbidden-r10,family-1,process_orders/overlapping,8,peer,forbidden,False,0.4761904761904761,0.4761904761904761,0.7692307692307693
family-1-process_orders-overlapping-a8-peer-mandatory-r01,family-1,process_orders/overlapping,8,peer,mandatory,True,1.0,,0.8035714285714286
family-1-process_orders-overlapping-a8-peer-mandatory-r02,family-1,process_orders/overlapping,8,peer,mandatory,True,0.7142857142857143,0.7142857142857143,0.4083333333333333
family-1-process_orders-overlapping-a8-peer-mandatory-r03,family-1,process_orders/overlapping,8,peer,mandatory,True,1.0,1.0,0.7619047619047619
family-1-process_orders-overlapping-a8-peer-mandatory-r04,family-1,process_orders/overlapping,8,peer,mandatory,True,,,1.0
family-1-process_orders-overlapping-a8-peer-mandatory-r05,family-1,process_orders/overlapping,8,peer,mandatory,True,0.4761904761904761,0.4761904761904761,0.44642857142857145
family-1-process_orders-overlapping-a8-peer-mandatory-r06,family-1,process_orders/overlapping,8,peer,mandatory,True,0.7619047619047619,0.7619047619047619,0.7619047619047619
family-1-process_orders-overlapping-a8-peer-mandatory-r07,family-1,process_orders/overlapping,8,peer,mandatory,True,0.8571428571428572,0.8571428571428572,0.7321428571428571
family-1-process_orders-overlapping-a8-peer-mandatory-r08,family-1,process_orders/overlapping,8,peer,mandatory,True,0.06666666666666665,0.5,0.09523809523809523
family-1-process_orders-overlapping-a8-peer-mandatory-r09,family-1,process_orders/overlapping,8,peer,mandatory,True,0.7619047619047619,1.0,0.7619047619047619
family-1-process_orders-overlapping-a8-peer-mandatory-r10,family-1,process_orders/overlapping,8,peer,mandatory,True,0.6666666666666667,,0.5714285714285714
family-1-process_orders-overlapping-a8-solo-allowed-r01,family-1,process_orders/overlapping,8,solo,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a8-solo-allowed-r02,family-1,process_orders/overlapping,8,solo,allowed,True,0.04761904761904764,0.14285714285714285,0.08928571428571429
family-1-process_orders-overlapping-a8-solo-allowed-r03,family-1,process_orders/overlapping,8,solo,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a8-solo-allowed-r04,family-1,process_orders/overlapping,8,solo,allowed,True,0.0,0.0,0.38888888888888895
family-1-process_orders-overlapping-a8-solo-allowed-r05,family-1,process_orders/overlapping,8,solo,allowed,True,0.04761904761904764,0.04761904761904764,0.125
family-1-process_orders-overlapping-a8-solo-allowed-r06,family-1,process_orders/overlapping,8,solo,allowed,True,0.14285714285714285,0.14285714285714285,0.14285714285714285
family-1-process_orders-overlapping-a8-solo-allowed-r07,family-1,process_orders/overlapping,8,solo,allowed,True,0.0,0.09523809523809525,0.0
family-1-process_orders-overlapping-a8-solo-allowed-r08,family-1,process_orders/overlapping,8,solo,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a8-solo-allowed-r09,family-1,process_orders/overlapping,8,solo,allowed,True,0.2380952380952381,0.2380952380952381,0.26785714285714285
family-1-process_orders-overlapping-a8-solo-allowed-r10,family-1,process_orders/overlapping,8,solo,allowed,True,0.0,0.0,0.0
family-1-process_orders-overlapping-a8-solo-forbidden-r01,family-1,process_orders/overlapping,8,solo,forbidden,True,0.35714285714285715,0.35714285714285715,0.35714285714285715
family-1-process_orders-overlapping-a8-solo-forbidden-r02,family-1,process_orders/overlapping,8,solo,forbidden,True,0.04761904761904764,0.04761904761904764,0.04761904761904764
family-1-process_orders-overlapping-a8-solo-forbidden-r03,family-1,process_orders/overlapping,8,solo,forbidden,True,0.3333333333333333,0.3333333333333333,0.3333333333333333
family-1-process_orders-overlapping-a8-solo-forbidden-r04,family-1,process_orders/overlapping,8,solo,forbidden,True,0.04761904761904764,0.14285714285714285,0.04761904761904764
family-1-process_orders-overlapping-a8-solo-forbidden-r05,family-1,process_orders/overlapping,8,solo,forbidden,True,0.14285714285714285,0.14285714285714285,0.19642857142857142
